id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Aceh Selatan_2023-11-20T00:00:00,Aceh Selatan,2023-11-20 00:00:00,3,Berawan,90,23,73
Aceh Selatan_2023-11-20T06:00:00,Aceh Selatan,2023-11-20 06:00:00,95,Hujan Petir,65,31,88
Aceh Selatan_2023-11-20T12:00:00,Aceh Selatan,2023-11-20 12:00:00,60,Hujan Ringan,90,24,75
Aceh Selatan_2023-11-20T18:00:00,Aceh Selatan,2023-11-20 18:00:00,60,Hujan Ringan,95,23,73
Aceh Singkil_2023-11-20T00:00:00,Aceh Singkil,2023-11-20 00:00:00,3,Berawan,90,25,77
Aceh Singkil_2023-11-20T06:00:00,Aceh Singkil,2023-11-20 06:00:00,1,Cerah Berawan,65,31,88
Aceh Singkil_2023-11-20T12:00:00,Aceh Singkil,2023-11-20 12:00:00,60,Hujan Ringan,90,24,75
Aceh Singkil_2023-11-20T18:00:00,Aceh Singkil,2023-11-20 18:00:00,3,Berawan,95,24,75
Aceh Tamiang_2023-11-20T00:00:00,Aceh Tamiang,2023-11-20 00:00:00,3,Berawan,90,23,73
Aceh Tamiang_2023-11-20T06:00:00,Aceh Tamiang,2023-11-20 06:00:00,60,Hujan Ringan,65,31,88
Aceh Tamiang_2023-11-20T12:00:00,Aceh Tamiang,2023-11-20 12:00:00,61,Hujan Sedang,90,24,75
Aceh Tamiang_2023-11-20T18:00:00,Aceh Tamiang,2023-11-20 18:00:00,95,Hujan Petir,95,23,73
Aceh Tengah_2023-11-20T00:00:00,Aceh Tengah,2023-11-20 00:00:00,3,Berawan,100,20,68
Aceh Tengah_2023-11-20T06:00:00,Aceh Tengah,2023-11-20 06:00:00,3,Berawan,75,26,79
Aceh Tengah_2023-11-20T12:00:00,Aceh Tengah,2023-11-20 12:00:00,60,Hujan Ringan,100,19,66
Aceh Tengah_2023-11-20T18:00:00,Aceh Tengah,2023-11-20 18:00:00,60,Hujan Ringan,100,16,61
Aceh Tenggara_2023-11-20T00:00:00,Aceh Tenggara,2023-11-20 00:00:00,1,Cerah Berawan,90,21,70
Aceh Tenggara_2023-11-20T06:00:00,Aceh Tenggara,2023-11-20 06:00:00,1,Cerah Berawan,65,31,88
Aceh Tenggara_2023-11-20T12:00:00,Aceh Tenggara,2023-11-20 12:00:00,60,Hujan Ringan,90,21,70
Aceh Tenggara_2023-11-20T18:00:00,Aceh Tenggara,2023-11-20 18:00:00,1,Cerah Berawan,95,21,70
Aceh Timur_2023-11-20T00:00:00,Aceh Timur,2023-11-20 00:00:00,3,Berawan,90,24,75
Aceh Timur_2023-11-20T06:00:00,Aceh Timur,2023-11-20 06:00:00,3,Berawan,65,31,88
Aceh Timur_2023-11-20T12:00:00,Aceh Timur,2023-11-20 12:00:00,61,Hujan Sedang,90,25,77
Aceh Timur_2023-11-20T18:00:00,Aceh Timur,2023-11-20 18:00:00,95,Hujan Petir,95,24,75
Aceh Utara_2023-11-20T00:00:00,Aceh Utara,2023-11-20 00:00:00,3,Berawan,90,23,73
Aceh Utara_2023-11-20T06:00:00,Aceh Utara,2023-11-20 06:00:00,63,Hujan Lebat,65,30,86
Aceh Utara_2023-11-20T12:00:00,Aceh Utara,2023-11-20 12:00:00,95,Hujan Petir,90,24,75
Aceh Utara_2023-11-20T18:00:00,Aceh Utara,2023-11-20 18:00:00,95,Hujan Petir,95,23,73
Agam_2023-11-20T00:00:00,Agam,2023-11-20 00:00:00,1,Cerah Berawan,95,23,73
Agam_2023-11-20T06:00:00,Agam,2023-11-20 06:00:00,60,Hujan Ringan,90,29,84
Agam_2023-11-20T12:00:00,Agam,2023-11-20 12:00:00,3,Berawan,100,22,72
Agam_2023-11-20T18:00:00,Agam,2023-11-20 18:00:00,3,Berawan,95,22,72
Alor_2023-11-20T00:00:00,Alor,2023-11-20 00:00:00,0,,70,29,84
Alor_2023-11-20T06:00:00,Alor,2023-11-20 06:00:00,1,Cerah Berawan,65,32,90
Alor_2023-11-20T12:00:00,Alor,2023-11-20 12:00:00,0,,80,27,81
Alor_2023-11-20T18:00:00,Alor,2023-11-20 18:00:00,0,,95,23,73
Ambon_2023-11-20T00:00:00,Ambon,2023-11-20 00:00:00,3,Berawan,80,29,84
Ambon_2023-11-20T06:00:00,Ambon,2023-11-20 06:00:00,3,Berawan,65,32,90
Ambon_2023-11-20T12:00:00,Ambon,2023-11-20 12:00:00,1,Cerah Berawan,80,28,82
Ambon_2023-11-20T18:00:00,Ambon,2023-11-20 18:00:00,1,Cerah Berawan,95,24,75
Anambas_2023-11-20T00:00:00,Anambas,2023-11-20 00:00:00,1,Cerah Berawan,90,25,77
Anambas_2023-11-20T06:00:00,Anambas,2023-11-20 06:00:00,61,Hujan Sedang,70,32,90
Anambas_2023-11-20T12:00:00,Anambas,2023-11-20 12:00:00,61,Hujan Sedang,85,26,79
Anambas_2023-11-20T18:00:00,Anambas,2023-11-20 18:00:00,60,Hujan Ringan,95,24,75
Asahan_2023-11-20T00:00:00,Asahan,2023-11-20 00:00:00,1,Cerah Berawan,95,23,73
Asahan_2023-11-20T06:00:00,Asahan,2023-11-20 06:00:00,1,Cerah Berawan,70,32,90
Asahan_2023-11-20T12:00:00,Asahan,2023-11-20 12:00:00,3,Berawan,85,26,79
Asahan_2023-11-20T18:00:00,Asahan,2023-11-20 18:00:00,3,Berawan,95,23,73
Asmat_2023-11-20T00:00:00,Asmat,2023-11-20 00:00:00,3,Berawan,70,27,81
Asmat_2023-11-20T06:00:00,Asmat,2023-11-20 06:00:00,60,Hujan Ringan,70,31,88
Asmat_2023-11-20T12:00:00,Asmat,2023-11-20 12:00:00,61,Hujan Sedang,85,26,79
Asmat_2023-11-20T18:00:00,Asmat,2023-11-20 18:00:00,60,Hujan Ringan,95,23,73
Badung_2023-11-20T00:00:00,Badung,2023-11-20 00:00:00,3,Berawan,85,28,82
Badung_2023-11-20T06:00:00,Badung,2023-11-20 06:00:00,3,Berawan,65,32,90
Badung_2023-11-20T12:00:00,Badung,2023-11-20 12:00:00,1,Cerah Berawan,80,28,82
Badung_2023-11-20T18:00:00,Badung,2023-11-20 18:00:00,1,Cerah Berawan,80,26,79
Balangan_2023-11-20T00:00:00,Balangan,2023-11-20 00:00:00,3,Berawan,90,27,81
Balangan_2023-11-20T06:00:00,Balangan,2023-11-20 06:00:00,95,Hujan Petir,60,33,91
Balangan_2023-11-20T12:00:00,Balangan,2023-11-20 12:00:00,60,Hujan Ringan,85,26,79
Balangan_2023-11-20T18:00:00,Balangan,2023-11-20 18:00:00,3,Berawan,95,24,75
Balikpapan_2023-11-20T00:00:00,Balikpapan,2023-11-20 00:00:00,3,Berawan,100,26,79
Balikpapan_2023-11-20T06:00:00,Balikpapan,2023-11-20 06:00:00,60,Hujan Ringan,80,29,84
Balikpapan_2023-11-20T12:00:00,Balikpapan,2023-11-20 12:00:00,60,Hujan Ringan,90,26,79
Balikpapan_2023-11-20T18:00:00,Balikpapan,2023-11-20 18:00:00,3,Berawan,100,25,77
Banda Aceh_2023-11-20T00:00:00,Banda Aceh,2023-11-20 00:00:00,1,Cerah Berawan,90,23,73
Banda Aceh_2023-11-20T06:00:00,Banda Aceh,2023-11-20 06:00:00,1,Cerah Berawan,65,31,88
Banda Aceh_2023-11-20T12:00:00,Banda Aceh,2023-11-20 12:00:00,3,Berawan,90,25,77
Banda Aceh_2023-11-20T18:00:00,Banda Aceh,2023-11-20 18:00:00,60,Hujan Ringan,95,23,73
Bandar Lampung_2023-11-20T00:00:00,Bandar Lampung,2023-11-20 00:00:00,1,Cerah Berawan,80,26,79
Bandar Lampung_2023-11-20T06:00:00,Bandar Lampung,2023-11-20 06:00:00,1,Cerah Berawan,60,31,88
Bandar Lampung_2023-11-20T12:00:00,Bandar Lampung,2023-11-20 12:00:00,1,Cerah Berawan,80,26,79
Bandar Lampung_2023-11-20T18:00:00,Bandar Lampung,2023-11-20 18:00:00,0,Cerah,90,24,75
Bandung Barat_2023-11-20T00:00:00,Bandung Barat,2023-11-20 00:00:00,1,Cerah Berawan,85,24,75
Bandung Barat_2023-11-20T06:00:00,Bandung Barat,2023-11-20 06:00:00,60,Hujan Ringan,60,28,82
Bandung Barat_2023-11-20T12:00:00,Bandung Barat,2023-11-20 12:00:00,60,Hujan Ringan,85,24,75
Bandung Barat_2023-11-20T18:00:00,Bandung Barat,2023-11-20 18:00:00,1,Cerah Berawan,90,21,70
Bandung_2023-11-20T00:00:00,Bandung,2023-11-20 00:00:00,1,Cerah Berawan,85,25,77
Bandung_2023-11-20T06:00:00,Bandung,2023-11-20 06:00:00,60,Hujan Ringan,55,31,88
Bandung_2023-11-20T12:00:00,Bandung,2023-11-20 12:00:00,1,Cerah Berawan,80,25,77
Bandung_2023-11-20T18:00:00,Bandung,2023-11-20 18:00:00,1,Cerah Berawan,90,22,72
Banggai Kepulauan_2023-11-20T00:00:00,Banggai Kepulauan,2023-11-20 00:00:00,1,Cerah Berawan,75,29,84
Banggai Kepulauan_2023-11-20T06:00:00,Banggai Kepulauan,2023-11-20 06:00:00,1,Cerah Berawan,65,33,91
Banggai Kepulauan_2023-11-20T12:00:00,Banggai Kepulauan,2023-11-20 12:00:00,1,Cerah Berawan,80,26,79
Banggai Kepulauan_2023-11-20T18:00:00,Banggai Kepulauan,2023-11-20 18:00:00,1,Cerah Berawan,90,25,77
Banggai_2023-11-20T00:00:00,Banggai,2023-11-20 00:00:00,3,Berawan,75,26,79
Banggai_2023-11-20T06:00:00,Banggai,2023-11-20 06:00:00,3,Berawan,65,33,91
Banggai_2023-11-20T12:00:00,Banggai,2023-11-20 12:00:00,1,Cerah Berawan,85,24,75
Banggai_2023-11-20T18:00:00,Banggai,2023-11-20 18:00:00,1,Cerah Berawan,80,23,73
Bangka Barat_2023-11-20T00:00:00,Bangka Barat,2023-11-20 00:00:00,60,Hujan Ringan,90,27,81
Bangka Barat_2023-11-20T06:00:00,Bangka Barat,2023-11-20 06:00:00,3,Berawan,60,33,91
Bangka Barat_2023-11-20T12:00:00,Bangka Barat,2023-11-20 12:00:00,3,Berawan,85,25,77
Bangka Barat_2023-11-20T18:00:00,Bangka Barat,2023-11-20 18:00:00,60,Hujan Ringan,95,25,77
Bangka Selatan_2023-11-20T00:00:00,Bangka Selatan,2023-11-20 00:00:00,3,Berawan,95,26,79
Bangka Selatan_2023-11-20T06:00:00,Bangka Selatan,2023-11-20 06:00:00,3,Berawan,60,33,91
Bangka Selatan_2023-11-20T12:00:00,Bangka Selatan,2023-11-20 12:00:00,1,Cerah Berawan,85,27,81
Bangka Selatan_2023-11-20T18:00:00,Bangka Selatan,2023-11-20 18:00:00,60,Hujan Ringan,95,25,77
Bangka Tengah_2023-11-20T00:00:00,Bangka Tengah,2023-11-20 00:00:00,3,Berawan,95,26,79
Bangka Tengah_2023-11-20T06:00:00,Bangka Tengah,2023-11-20 06:00:00,3,Berawan,60,33,91
Bangka Tengah_2023-11-20T12:00:00,Bangka Tengah,2023-11-20 12:00:00,1,Cerah Berawan,75,27,81
Bangka Tengah_2023-11-20T18:00:00,Bangka Tengah,2023-11-20 18:00:00,1,Cerah Berawan,90,25,77
Bangka_2023-11-20T00:00:00,Bangka,2023-11-20 00:00:00,3,Berawan,95,25,77
Bangka_2023-11-20T06:00:00,Bangka,2023-11-20 06:00:00,60,Hujan Ringan,60,33,91
Bangka_2023-11-20T12:00:00,Bangka,2023-11-20 12:00:00,60,Hujan Ringan,80,25,77
Bangka_2023-11-20T18:00:00,Bangka,2023-11-20 18:00:00,1,Cerah Berawan,90,24,75
Bangkalan_2023-11-20T00:00:00,Bangkalan,2023-11-20 00:00:00,0,,80,28,82
Bangkalan_2023-11-20T06:00:00,Bangkalan,2023-11-20 06:00:00,0,,60,33,91
Bangkalan_2023-11-20T12:00:00,Bangkalan,2023-11-20 12:00:00,1,Cerah Berawan,75,29,84
Bangkalan_2023-11-20T18:00:00,Bangkalan,2023-11-20 18:00:00,1,Cerah Berawan,85,26,79
Bangli_2023-11-20T00:00:00,Bangli,2023-11-20 00:00:00,3,Berawan,90,27,81
Bangli_2023-11-20T06:00:00,Bangli,2023-11-20 06:00:00,3,Berawan,70,31,88
Bangli_2023-11-20T12:00:00,Bangli,2023-11-20 12:00:00,1,Cerah Berawan,85,27,81
Bangli_2023-11-20T18:00:00,Bangli,2023-11-20 18:00:00,1,Cerah Berawan,85,25,77
Banjar_2023-11-20T00:00:00,Banjar,2023-11-20 00:00:00,1,Cerah Berawan,85,25,77
Banjar_2023-11-20T06:00:00,Banjar,2023-11-20 06:00:00,60,Hujan Ringan,55,32,90
Banjar_2023-11-20T12:00:00,Banjar,2023-11-20 12:00:00,3,Berawan,85,26,79
Banjar_2023-11-20T18:00:00,Banjar,2023-11-20 18:00:00,1,Cerah Berawan,95,24,75
Banjarbaru_2023-11-20T00:00:00,Banjarbaru,2023-11-20 00:00:00,3,Berawan,90,27,81
Banjarbaru_2023-11-20T06:00:00,Banjarbaru,2023-11-20 06:00:00,95,Hujan Petir,60,33,91
Banjarbaru_2023-11-20T12:00:00,Banjarbaru,2023-11-20 12:00:00,3,Berawan,85,26,79
Banjarbaru_2023-11-20T18:00:00,Banjarbaru,2023-11-20 18:00:00,1,Cerah Berawan,95,24,75
Banjarmasin_2023-11-20T00:00:00,Banjarmasin,2023-11-20 00:00:00,3,Berawan,90,27,81
Banjarmasin_2023-11-20T06:00:00,Banjarmasin,2023-11-20 06:00:00,95,Hujan Petir,60,33,91
Banjarmasin_2023-11-20T12:00:00,Banjarmasin,2023-11-20 12:00:00,3,Berawan,85,26,79
Banjarmasin_2023-11-20T18:00:00,Banjarmasin,2023-11-20 18:00:00,1,Cerah Berawan,95,24,75
Banjarnegara_2023-11-20T00:00:00,Banjarnegara,2023-11-20 00:00:00,3,Berawan,85,26,79
Banjarnegara_2023-11-20T06:00:00,Banjarnegara,2023-11-20 06:00:00,3,Berawan,65,30,86
Banjarnegara_2023-11-20T12:00:00,Banjarnegara,2023-11-20 12:00:00,4,Berawan Tebal,80,27,81
Banjarnegara_2023-11-20T18:00:00,Banjarnegara,2023-11-20 18:00:00,3,Berawan,90,22,72
Bantaeng_2023-11-20T00:00:00,Bantaeng,2023-11-20 00:00:00,1,Cerah Berawan,80,27,81
Bantaeng_2023-11-20T06:00:00,Bantaeng,2023-11-20 06:00:00,60,Hujan Ringan,65,34,93
Bantaeng_2023-11-20T12:00:00,Bantaeng,2023-11-20 12:00:00,3,Berawan,75,29,84
Bantaeng_2023-11-20T18:00:00,Bantaeng,2023-11-20 18:00:00,3,Berawan,85,25,77
Bantul_2023-11-20T00:00:00,Bantul,2023-11-20 00:00:00,3,Berawan,80,27,81
Bantul_2023-11-20T06:00:00,Bantul,2023-11-20 06:00:00,1,Cerah Berawan,65,32,90
Bantul_2023-11-20T12:00:00,Bantul,2023-11-20 12:00:00,1,Cerah Berawan,85,27,81
Bantul_2023-11-20T18:00:00,Bantul,2023-11-20 18:00:00,3,Berawan,95,25,77
Banyuasin_2023-11-20T00:00:00,Banyuasin,2023-11-20 00:00:00,1,Cerah Berawan,80,25,77
Banyuasin_2023-11-20T06:00:00,Banyuasin,2023-11-20 06:00:00,1,Cerah Berawan,60,33,91
Banyuasin_2023-11-20T12:00:00,Banyuasin,2023-11-20 12:00:00,60,Hujan Ringan,70,29,84
Banyuasin_2023-11-20T18:00:00,Banyuasin,2023-11-20 18:00:00,1,Cerah Berawan,90,24,75
Banyumas_2023-11-20T00:00:00,Banyumas,2023-11-20 00:00:00,3,Berawan,85,26,79
Banyumas_2023-11-20T06:00:00,Banyumas,2023-11-20 06:00:00,3,Berawan,65,31,88
Banyumas_2023-11-20T12:00:00,Banyumas,2023-11-20 12:00:00,4,Berawan Tebal,80,27,81
Banyumas_2023-11-20T18:00:00,Banyumas,2023-11-20 18:00:00,3,Berawan,90,23,73
Banyuwangi_2023-11-20T00:00:00,Banyuwangi,2023-11-20 00:00:00,1,Cerah Berawan,80,27,81
Banyuwangi_2023-11-20T06:00:00,Banyuwangi,2023-11-20 06:00:00,0,,60,31,88
Banyuwangi_2023-11-20T12:00:00,Banyuwangi,2023-11-20 12:00:00,1,Cerah Berawan,80,27,81
Banyuwangi_2023-11-20T18:00:00,Banyuwangi,2023-11-20 18:00:00,1,Cerah Berawan,85,25,77
Barito Kuala_2023-11-20T00:00:00,Barito Kuala,2023-11-20 00:00:00,3,Berawan,90,27,81
Barito Kuala_2023-11-20T06:00:00,Barito Kuala,2023-11-20 06:00:00,95,Hujan Petir,60,33,91
Barito Kuala_2023-11-20T12:00:00,Barito Kuala,2023-11-20 12:00:00,3,Berawan,85,26,79
Barito Kuala_2023-11-20T18:00:00,Barito Kuala,2023-11-20 18:00:00,1,Cerah Berawan,95,24,75
Barito Selatan_2023-11-20T00:00:00,Barito Selatan,2023-11-20 00:00:00,3,Berawan,85,26,79
Barito Selatan_2023-11-20T06:00:00,Barito Selatan,2023-11-20 06:00:00,3,Berawan,55,33,91
Barito Selatan_2023-11-20T12:00:00,Barito Selatan,2023-11-20 12:00:00,60,Hujan Ringan,90,26,79
Barito Selatan_2023-11-20T18:00:00,Barito Selatan,2023-11-20 18:00:00,3,Berawan,100,24,75
Barito Timur_2023-11-20T00:00:00,Barito Timur,2023-11-20 00:00:00,3,Berawan,85,26,79
Barito Timur_2023-11-20T06:00:00,Barito Timur,2023-11-20 06:00:00,3,Berawan,55,33,91
Barito Timur_2023-11-20T12:00:00,Barito Timur,2023-11-20 12:00:00,60,Hujan Ringan,90,26,79
Barito Timur_2023-11-20T18:00:00,Barito Timur,2023-11-20 18:00:00,3,Berawan,100,24,75
Barito Utara_2023-11-20T00:00:00,Barito Utara,2023-11-20 00:00:00,3,Berawan,85,26,79
Barito Utara_2023-11-20T06:00:00,Barito Utara,2023-11-20 06:00:00,3,Berawan,65,30,86
Barito Utara_2023-11-20T12:00:00,Barito Utara,2023-11-20 12:00:00,3,Berawan,90,26,79
Barito Utara_2023-11-20T18:00:00,Barito Utara,2023-11-20 18:00:00,61,Hujan Sedang,100,24,75
Barru_2023-11-20T00:00:00,Barru,2023-11-20 00:00:00,1,Cerah Berawan,80,26,79
Barru_2023-11-20T06:00:00,Barru,2023-11-20 06:00:00,60,Hujan Ringan,65,33,91
Barru_2023-11-20T12:00:00,Barru,2023-11-20 12:00:00,3,Berawan,75,28,82
Barru_2023-11-20T18:00:00,Barru,2023-11-20 18:00:00,3,Berawan,85,24,75
Batam_2023-11-20T00:00:00,Batam,2023-11-20 00:00:00,1,Cerah Berawan,90,25,77
Batam_2023-11-20T06:00:00,Batam,2023-11-20 06:00:00,61,Hujan Sedang,65,32,90
Batam_2023-11-20T12:00:00,Batam,2023-11-20 12:00:00,95,Hujan Petir,90,26,79
Batam_2023-11-20T18:00:00,Batam,2023-11-20 18:00:00,95,Hujan Petir,95,24,75
Batang_2023-11-20T00:00:00,Batang,2023-11-20 00:00:00,1,Cerah Berawan,75,28,82
Batang_2023-11-20T06:00:00,Batang,2023-11-20 06:00:00,3,Berawan,55,34,93
Batang_2023-11-20T12:00:00,Batang,2023-11-20 12:00:00,3,Berawan,75,28,82
Batang_2023-11-20T18:00:00,Batang,2023-11-20 18:00:00,3,Berawan,85,25,77
Batanghari_2023-11-20T00:00:00,Batanghari,2023-11-20 00:00:00,3,Berawan,95,25,77
Batanghari_2023-11-20T06:00:00,Batanghari,2023-11-20 06:00:00,3,Berawan,70,33,91
Batanghari_2023-11-20T12:00:00,Batanghari,2023-11-20 12:00:00,60,Hujan Ringan,90,28,82
Batanghari_2023-11-20T18:00:00,Batanghari,2023-11-20 18:00:00,60,Hujan Ringan,100,24,75
Batu_2023-11-20T00:00:00,Batu,2023-11-20 00:00:00,1,Cerah Berawan,90,20,68
Batu_2023-11-20T06:00:00,Batu,2023-11-20 06:00:00,3,Berawan,70,27,81
Batu_2023-11-20T12:00:00,Batu,2023-11-20 12:00:00,1,Cerah Berawan,90,18,64
Batu_2023-11-20T18:00:00,Batu,2023-11-20 18:00:00,45,Berkabut,100,16,61
Batubara_2023-11-20T00:00:00,Batubara,2023-11-20 00:00:00,1,Cerah Berawan,95,23,73
Batubara_2023-11-20T06:00:00,Batubara,2023-11-20 06:00:00,1,Cerah Berawan,70,32,90
Batubara_2023-11-20T12:00:00,Batubara,2023-11-20 12:00:00,3,Berawan,85,26,79
Batubara_2023-11-20T18:00:00,Batubara,2023-11-20 18:00:00,3,Berawan,95,23,73
Bau - Bau_2023-11-20T00:00:00,Bau - Bau,2023-11-20 00:00:00,3,Berawan,75,29,84
Bau - Bau_2023-11-20T06:00:00,Bau - Bau,2023-11-20 06:00:00,3,Berawan,55,33,91
Bau - Bau_2023-11-20T12:00:00,Bau - Bau,2023-11-20 12:00:00,1,Cerah Berawan,80,27,81
Bau - Bau_2023-11-20T18:00:00,Bau - Bau,2023-11-20 18:00:00,1,Cerah Berawan,90,25,77
Bekasi_2023-11-20T00:00:00,Bekasi,2023-11-20 00:00:00,1,Cerah Berawan,80,25,77
Bekasi_2023-11-20T06:00:00,Bekasi,2023-11-20 06:00:00,61,Hujan Sedang,55,34,93
Bekasi_2023-11-20T12:00:00,Bekasi,2023-11-20 12:00:00,61,Hujan Sedang,80,25,77
Bekasi_2023-11-20T18:00:00,Bekasi,2023-11-20 18:00:00,60,Hujan Ringan,90,23,73
Belitung Timur_2023-11-20T00:00:00,Belitung Timur,2023-11-20 00:00:00,1,Cerah Berawan,95,26,79
Belitung Timur_2023-11-20T06:00:00,Belitung Timur,2023-11-20 06:00:00,60,Hujan Ringan,60,32,90
Belitung Timur_2023-11-20T12:00:00,Belitung Timur,2023-11-20 12:00:00,1,Cerah Berawan,80,26,79
Belitung Timur_2023-11-20T18:00:00,Belitung Timur,2023-11-20 18:00:00,3,Berawan,85,26,79
Belitung_2023-11-20T00:00:00,Belitung,2023-11-20 00:00:00,3,Berawan,85,28,82
Belitung_2023-11-20T06:00:00,Belitung,2023-11-20 06:00:00,60,Hujan Ringan,60,32,90
Belitung_2023-11-20T12:00:00,Belitung,2023-11-20 12:00:00,1,Cerah Berawan,80,28,82
Belitung_2023-11-20T18:00:00,Belitung,2023-11-20 18:00:00,3,Berawan,85,28,82
Belu_2023-11-20T00:00:00,Belu,2023-11-20 00:00:00,0,,65,29,84
Belu_2023-11-20T06:00:00,Belu,2023-11-20 06:00:00,1,Cerah Berawan,55,34,93
Belu_2023-11-20T12:00:00,Belu,2023-11-20 12:00:00,0,,80,27,81
Belu_2023-11-20T18:00:00,Belu,2023-11-20 18:00:00,1,Cerah Berawan,95,25,77
Bener Meriah_2023-11-20T00:00:00,Bener Meriah,2023-11-20 00:00:00,60,Hujan Ringan,100,20,68
Bener Meriah_2023-11-20T06:00:00,Bener Meriah,2023-11-20 06:00:00,3,Berawan,75,26,79
Bener Meriah_2023-11-20T12:00:00,Bener Meriah,2023-11-20 12:00:00,60,Hujan Ringan,100,19,66
Bener Meriah_2023-11-20T18:00:00,Bener Meriah,2023-11-20 18:00:00,60,Hujan Ringan,100,16,61
Bengkalis_2023-11-20T00:00:00,Bengkalis,2023-11-20 00:00:00,3,Berawan,85,27,81
Bengkalis_2023-11-20T06:00:00,Bengkalis,2023-11-20 06:00:00,3,Berawan,75,30,86
Bengkalis_2023-11-20T12:00:00,Bengkalis,2023-11-20 12:00:00,60,Hujan Ringan,85,28,82
Bengkalis_2023-11-20T18:00:00,Bengkalis,2023-11-20 18:00:00,60,Hujan Ringan,90,26,79
Bengkayang_2023-11-20T00:00:00,Bengkayang,2023-11-20 00:00:00,1,Cerah Berawan,100,25,77
Bengkayang_2023-11-20T06:00:00,Bengkayang,2023-11-20 06:00:00,60,Hujan Ringan,60,33,91
Bengkayang_2023-11-20T12:00:00,Bengkayang,2023-11-20 12:00:00,3,Berawan,95,25,77
Bengkayang_2023-11-20T18:00:00,Bengkayang,2023-11-20 18:00:00,3,Berawan,100,23,73
Bengkulu Selatan_2023-11-20T00:00:00,Bengkulu Selatan,2023-11-20 00:00:00,1,Cerah Berawan,90,24,75
Bengkulu Selatan_2023-11-20T06:00:00,Bengkulu Selatan,2023-11-20 06:00:00,1,Cerah Berawan,70,32,90
Bengkulu Selatan_2023-11-20T12:00:00,Bengkulu Selatan,2023-11-20 12:00:00,1,Cerah Berawan,90,24,75
Bengkulu Selatan_2023-11-20T18:00:00,Bengkulu Selatan,2023-11-20 18:00:00,1,Cerah Berawan,90,22,72
Bengkulu Tengah_2023-11-20T00:00:00,Bengkulu Tengah,2023-11-20 00:00:00,3,Berawan,100,22,72
Bengkulu Tengah_2023-11-20T06:00:00,Bengkulu Tengah,2023-11-20 06:00:00,0,,70,32,90
Bengkulu Tengah_2023-11-20T12:00:00,Bengkulu Tengah,2023-11-20 12:00:00,1,Cerah Berawan,95,22,72
Bengkulu Tengah_2023-11-20T18:00:00,Bengkulu Tengah,2023-11-20 18:00:00,1,Cerah Berawan,90,21,70
Bengkulu Utara_2023-11-20T00:00:00,Bengkulu Utara,2023-11-20 00:00:00,3,Berawan,100,23,73
Bengkulu Utara_2023-11-20T06:00:00,Bengkulu Utara,2023-11-20 06:00:00,1,Cerah Berawan,70,32,90
Bengkulu Utara_2023-11-20T12:00:00,Bengkulu Utara,2023-11-20 12:00:00,1,Cerah Berawan,90,23,73
Bengkulu Utara_2023-11-20T18:00:00,Bengkulu Utara,2023-11-20 18:00:00,1,Cerah Berawan,85,22,72
Bengkulu_2023-11-20T00:00:00,Bengkulu,2023-11-20 00:00:00,1,Cerah Berawan,90,25,77
Bengkulu_2023-11-20T06:00:00,Bengkulu,2023-11-20 06:00:00,1,Cerah Berawan,70,32,90
Bengkulu_2023-11-20T12:00:00,Bengkulu,2023-11-20 12:00:00,1,Cerah Berawan,85,25,77
